customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn,contract_type,internet_service_type,payment_type,multiple_lines_no,multiple_lines_no_phone_service,multiple_lines_yes,online_security_no,online_security_no_internet_service,online_security_yes,online_backup_no,online_backup_no_internet_service,online_backup_yes,device_protection_no,device_protection_no_internet_service,device_protection_yes,tech_support_no,tech_support_no_internet_service,tech_support_yes,streaming_tv_no,streaming_tv_no_internet_service,streaming_tv_yes,streaming_movies_no,streaming_movies_no_internet_service,streaming_movies_yes,contract_type_month-to-month,contract_type_one_year,contract_type_two_year,internet_service_type_dsl,internet_service_type_fiber_optic,internet_service_type_none,payment_type_bank_transfer_(automatic),payment_type_credit_card_(automatic),payment_type_electronic_check,payment_type_mailed_check
5154-VEKBL,Female,Non-Senior,No,No,9,No,No phone service,Yes,No,Yes,Yes,Yes,Yes,No,58.5,539.85,1,Month-to-month,DSL,Mailed check,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes
5155-AZQPB,Female,Non-Senior,Yes,Yes,28,Yes,Yes,No,No,No,No,No,No,No,49.9,1410.25,0,Month-to-month,DSL,Mailed check,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes
5156-UMKOW,Female,Non-Senior,No,Yes,3,No,No phone service,No,Yes,No,No,No,No,No,29.65,90.05,0,Month-to-month,DSL,Mailed check,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes
5158-RIVOP,Female,Non-Senior,Yes,Yes,11,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.9,202.3,0,Two year,None,Credit card (automatic),Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,Yes,No,No
5159-YFPKQ,Female,Non-Senior,No,No,2,Yes,No,No,No,Yes,No,No,No,Yes,75.8,160.75,1,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No
5160-UXJED,Male,Non-Senior,No,Yes,17,Yes,No,No,No,No,No,No,No,No,44.6,681.4,0,One year,DSL,Mailed check,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
5161-UBZXI,Male,Non-Senior,Yes,Yes,69,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,106.35,7261.75,0,Two year,Fiber optic,Credit card (automatic),Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No
5161-XEUVX,Male,Non-Senior,Yes,No,37,Yes,Yes,No,No,Yes,Yes,Yes,No,No,94.3,3460.95,0,Two year,Fiber optic,Mailed check,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes
5167-GBFRE,Male,Senior,No,No,4,No,No phone service,No,No,No,No,No,No,Yes,25.2,102.5,1,Month-to-month,DSL,Bank transfer (automatic),No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No
5167-ZFFMM,Male,Non-Senior,No,No,1,Yes,Yes,No,Yes,No,No,No,Yes,Yes,90.85,90.85,1,Month-to-month,Fiber optic,Credit card (automatic),No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No
5168-MQQCA,Female,Non-Senior,Yes,No,72,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,108.5,8003.8,0,One year,Fiber optic,Bank transfer (automatic),No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No
5168-MSWXT,Male,Non-Senior,Yes,Yes,8,Yes,No,No,No,Yes,No,Yes,Yes,Yes,94.75,759.55,0,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No
5170-PTRKA,Female,Non-Senior,Yes,Yes,49,No,No phone service,Yes,No,No,Yes,No,No,Yes,35.8,1782.0,0,One year,DSL,Credit card (automatic),No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No
5171-EPLKN,Male,Non-Senior,No,No,27,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.85,470.0,0,Two year,None,Credit card (automatic),Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,Yes,No,No
5172-MIGPM,Male,Non-Senior,No,No,4,Yes,Yes,No,No,No,Yes,No,Yes,No,65.55,237.2,0,Month-to-month,DSL,Mailed check,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes
5172-RKOCB,Male,Non-Senior,Yes,No,72,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,108.95,7875.0,0,Two year,Fiber optic,Credit card (automatic),No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No
5173-WXOQV,Male,Non-Senior,Yes,No,2,Yes,No,No,Yes,No,Yes,No,Yes,Yes,64.2,143.65,0,Month-to-month,DSL,Mailed check,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes
5173-ZXXXL,Male,Non-Senior,No,No,2,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.95,47.7,0,One year,None,Mailed check,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes
5174-ITUMV,Male,Non-Senior,Yes,Yes,67,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,105.4,6989.45,0,One year,Fiber optic,Electronic check,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No
5174-RNGBH,Female,Non-Senior,No,No,9,Yes,No,No,Yes,No,Yes,Yes,No,No,66.25,620.55,1,Month-to-month,DSL,Mailed check,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes
5175-AOBHI,Female,Non-Senior,No,No,4,Yes,No,No,No,No,No,No,No,Yes,46.0,193.6,1,Month-to-month,DSL,Mailed check,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes
5175-WLYXL,Male,Non-Senior,No,No,22,Yes,Yes,No,Yes,No,No,No,No,Yes,78.85,1600.25,0,Month-to-month,Fiber optic,Mailed check,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes
5176-LDKUH,Female,Non-Senior,No,No,48,Yes,No,No,Yes,No,No,No,No,No,75.15,3772.65,0,One year,Fiber optic,Electronic check,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No
5176-LMJXE,Female,Non-Senior,No,No,47,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.55,945.7,0,Two year,None,Mailed check,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,Yes
5176-OLSKT,Female,Non-Senior,Yes,No,66,Yes,Yes,Yes,Yes,Yes,No,No,No,No,66.9,4370.25,0,Two year,DSL,Bank transfer (automatic),No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No
5177-RVZNU,Female,Non-Senior,No,Yes,37,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.3,755.4,0,One year,None,Bank transfer (automatic),Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,No
5178-LMXOP,Male,Senior,Yes,No,1,Yes,Yes,No,No,No,No,Yes,Yes,Yes,95.1,95.1,1,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No
5180-UCIIQ,Male,Senior,Yes,Yes,22,No,No phone service,Yes,No,No,No,No,Yes,No,40.05,880.2,1,Month-to-month,DSL,Mailed check,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes
5181-OABFK,Female,Non-Senior,Yes,Yes,56,Yes,No,Yes,Yes,Yes,No,No,No,Yes,61.3,3346.8,0,Two year,DSL,Credit card (automatic),Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No
5183-KLYEM,Female,Non-Senior,No,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,112.75,8192.6,0,Two year,Fiber optic,Credit card (automatic),No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No
5183-SNMJQ,Male,Non-Senior,No,No,10,Yes,No,No,No,No,Yes,Yes,Yes,Yes,95.1,865.1,0,Month-to-month,Fiber optic,Credit card (automatic),Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No
5186-EJEGL,Male,Non-Senior,No,No,9,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,69.5,653.25,0,Month-to-month,DSL,Mailed check,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes
5186-PEIZU,Female,Non-Senior,No,No,35,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.25,617.65,0,Month-to-month,None,Bank transfer (automatic),Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No
5186-SAMNZ,Male,Senior,No,No,1,Yes,No,No,No,No,No,No,No,Yes,69.5,69.5,1,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No
5188-HGMLP,Male,Senior,Yes,No,54,Yes,Yes,No,No,No,No,No,No,No,74.0,3919.15,0,Month-to-month,Fiber optic,Bank transfer (automatic),No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No
5192-EBGOV,Female,Senior,No,No,1,Yes,Yes,No,No,No,No,Yes,No,Yes,85.7,85.7,1,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No
5193-QLVZB,Male,Non-Senior,No,No,63,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,104.75,6536.5,0,Two year,Fiber optic,Bank transfer (automatic),No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No
5195-KPUNQ,Female,Senior,No,No,53,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,96.75,5206.55,0,One year,Fiber optic,Mailed check,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes
5196-SGOAK,Female,Non-Senior,No,No,1,Yes,No,No,Yes,No,No,No,No,Yes,75.7,75.7,1,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No
5196-WPYOW,Male,Non-Senior,Yes,Yes,67,Yes,No,Yes,Yes,No,Yes,No,No,No,60.05,3994.05,0,One year,DSL,Mailed check,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes
5197-LQXXH,Female,Non-Senior,Yes,No,71,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,83.3,5894.5,0,Two year,DSL,Credit card (automatic),No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No
5197-PYEPU,Female,Non-Senior,Yes,Yes,42,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,94.45,3923.8,0,One year,Fiber optic,Credit card (automatic),No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No
5197-YPYBZ,Female,Non-Senior,Yes,Yes,12,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,25.25,274.7,0,Two year,None,Credit card (automatic),No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,Yes,No,No
5198-EFNBM,Male,Senior,Yes,No,57,Yes,No,No,Yes,Yes,No,Yes,No,Yes,90.65,5199.8,0,One year,Fiber optic,Electronic check,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No
5198-HQAEN,Male,Non-Senior,Yes,Yes,35,Yes,No,No,Yes,No,Yes,Yes,No,Yes,89.7,3165.6,0,One year,Fiber optic,Electronic check,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No
5199-FPUSP,Male,Non-Senior,No,Yes,33,No,No phone service,Yes,No,No,Yes,No,No,No,34.05,1113.95,0,One year,DSL,Credit card (automatic),No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No
5201-CBWYG,Male,Non-Senior,Yes,Yes,62,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,24.8,1476.25,0,One year,None,Bank transfer (automatic),No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,No
5201-FRKKS,Male,Non-Senior,No,No,25,Yes,No,Yes,No,No,No,No,No,No,74.3,1952.25,0,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No
5201-USSQZ,Female,Non-Senior,Yes,No,26,Yes,No,No,No,No,Yes,No,Yes,No,85.9,2196.45,0,Month-to-month,Fiber optic,Credit card (automatic),Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No
5202-IVJNU,Female,Non-Senior,No,Yes,39,No,No phone service,No,No,Yes,No,No,No,No,30.1,1131.3,1,Month-to-month,DSL,Credit card (automatic),No,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No
5203-XEHAX,Female,Non-Senior,No,No,34,Yes,No,Yes,Yes,No,No,No,Yes,No,64.35,2053.05,0,One year,DSL,Electronic check,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No
5204-HMGYF,Female,Non-Senior,Yes,Yes,49,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,87.2,4345.0,0,One year,DSL,Mailed check,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes
5204-QZXPU,Male,Non-Senior,No,No,19,No,No phone service,No,No,Yes,No,Yes,No,Yes,39.65,733.35,1,Month-to-month,DSL,Electronic check,No,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No
5206-HPJKM,Male,Non-Senior,No,No,17,Yes,No,Yes,Yes,No,No,No,No,Yes,55.5,934.15,0,Month-to-month,DSL,Credit card (automatic),Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No
5206-XZZQI,Male,Non-Senior,No,No,53,Yes,No,No,Yes,No,Yes,No,No,Yes,80.6,4348.1,0,Month-to-month,Fiber optic,Mailed check,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes
5207-PLSTK,Male,Non-Senior,Yes,Yes,1,Yes,No,Yes,No,No,No,No,No,Yes,48.75,48.75,0,Month-to-month,DSL,Mailed check,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes
5208-FVQKB,Male,Non-Senior,Yes,No,70,Yes,No,Yes,Yes,No,Yes,No,Yes,No,67.95,4664.15,0,Two year,DSL,Mailed check,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes
5208-HFSBT,Female,Non-Senior,No,No,2,Yes,No,No,Yes,No,Yes,No,No,Yes,55.05,102.75,1,Month-to-month,DSL,Credit card (automatic),Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No
5213-TWWJU,Male,Non-Senior,No,No,28,Yes,No,No,No,Yes,Yes,No,Yes,No,91.0,2626.15,0,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No
5214-CHIWJ,Male,Non-Senior,No,No,27,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.3,595.05,0,One year,None,Mailed check,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes
5214-NLTIT,Male,Non-Senior,Yes,Yes,72,Yes,Yes,No,No,Yes,No,No,Yes,Yes,90.8,6511.8,0,Two year,Fiber optic,Credit card (automatic),No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No
5215-LNLDJ,Female,Non-Senior,Yes,Yes,7,No,No phone service,No,No,No,No,No,No,Yes,24.7,149.05,0,Month-to-month,DSL,Electronic check,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No
5216-WASFJ,Female,Senior,Yes,No,31,Yes,Yes,No,No,No,No,No,Yes,Yes,84.85,2633.4,0,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No
5219-YIPTK,Female,Non-Senior,Yes,No,33,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,104.4,3409.6,1,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No
5220-AGAAX,Male,Non-Senior,Yes,Yes,68,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,24.0,1664.3,0,Two year,None,Bank transfer (automatic),No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,No
5222-IMUKT,Male,Non-Senior,No,No,32,Yes,No,No,No,No,No,Yes,Yes,No,91.05,2871.5,0,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No
5222-JCXZT,Male,Non-Senior,No,No,4,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.0,78.9,0,Month-to-month,None,Mailed check,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,Yes
5223-UZAVK,Male,Non-Senior,No,No,64,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,100.3,6603.8,0,One year,Fiber optic,Credit card (automatic),Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No
5226-NOZFC,Male,Non-Senior,No,No,26,Yes,No,No,Yes,No,No,Yes,No,Yes,85.75,2146.5,0,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No
5227-JSCFE,Male,Senior,Yes,No,71,No,No phone service,Yes,Yes,Yes,Yes,No,No,No,46.35,3353.4,0,Two year,DSL,Credit card (automatic),No,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No
5228-EXCET,Male,Non-Senior,No,No,13,Yes,No,No,No,No,No,No,Yes,Yes,80.85,1008.7,1,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No
5229-DTFYB,Female,Non-Senior,No,No,41,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,98.8,3959.15,0,Two year,Fiber optic,Bank transfer (automatic),Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No
5229-PRWKT,Male,Non-Senior,No,No,8,Yes,Yes,No,No,No,No,No,Yes,Yes,86.55,649.65,1,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No
5231-FIQPA,Female,Non-Senior,No,No,41,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.85,810.45,0,Two year,None,Mailed check,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,Yes
5232-NXPAY,Female,Non-Senior,No,No,47,Yes,No,No,No,Yes,Yes,Yes,Yes,No,74.45,3510.3,0,Two year,DSL,Mailed check,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes
5233-AOZUF,Female,Non-Senior,Yes,No,29,Yes,Yes,No,No,No,No,No,No,Yes,74.95,2149.05,0,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No
5233-GEEAX,Male,Senior,No,No,8,No,No phone service,No,No,Yes,No,No,No,Yes,29.4,221.9,1,Month-to-month,DSL,Electronic check,No,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No
5236-PERKL,Female,Non-Senior,No,No,57,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,112.95,6465.0,1,Two year,Fiber optic,Bank transfer (automatic),No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No
5236-XMZJY,Female,Non-Senior,No,No,42,Yes,No,Yes,Yes,Yes,No,No,No,No,59.65,2536.55,0,Month-to-month,DSL,Bank transfer (automatic),Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No
5240-CAOYT,Female,Non-Senior,No,No,57,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,87.55,4884.85,0,Month-to-month,Fiber optic,Bank transfer (automatic),No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No
5240-IJOQT,Male,Senior,No,No,1,Yes,Yes,No,No,No,No,No,No,Yes,74.7,74.7,1,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No
